_______                    _____________________ 
__  __ \______________________  /___    |__  __ \
_  / / /__  __ \  _ \_  __ \_  / __  /| |_  /_/ /
/ /_/ /__  /_/ /  __/  / / /  /___  ___ |  ____/ 
\____/ _  .___/\___//_/ /_//_____/_/  |_/_/      
       /_/                                       
=================================================
Vehicle: FB23
Track:   MIS Endurance 2023
Date:    05/10/2023
Time:    15:05:20
=================================================
Simulation started.
Maximum speed calculated at all points.
Found all apexes on track.
Starting acceleration and deceleration.
Running: [||||||||||||||||||||||||||||||] 100 [%]
________________________________________________
|_Apex__|_Point_|_Mode__|___x___|___v___|_vmax_|
      2	   1758	      1	 1757.0	  25.32	  27.15
      2	   1759	      1	 1758.0	  25.42	  29.94
      2	   1760	      1	 1759.0	  25.59	  31.83
      2	   1761	      1	 1760.0	  25.76	  31.83
      2	   1762	      1	 1761.0	  25.93	  31.83
      2	   1763	      1	 1762.0	  26.10	  31.83
      2	   1764	      1	 1763.0	  26.26	  31.83
      2	   1765	      1	 1764.0	  26.42	  28.31
      2	   1766	      1	 1765.0	  26.52	  27.53
      2	   1767	      1	 1766.0	  26.58	  30.32
      2	   1768	      1	 1767.0	  26.72	  31.83
      2	   1769	      1	 1768.0	  26.87	  31.83
      2	   1770	      1	 1769.0	  27.02	  31.83
      2	   1771	      1	 1770.0	  27.16	  31.83
      2	   1772	      1	 1771.0	  27.30	  31.83
      2	   1773	      1	 1772.0	  27.44	  31.83
      2	   1774	      1	 1773.0	  27.57	  31.83
      2	   1775	      1	 1774.0	  27.70	  31.83
      2	   1776	      1	 1775.0	  27.83	  30.33
      2	   1777	      1	 1776.0	  27.93	  29.84
      2	   1778	      1	 1777.0	  28.02	  29.68
      2	   1701	      2	 1700.0	   7.19	   8.17
      2	   1700	      2	 1699.0	   8.30	  11.02
      2	   1699	      2	 1698.0	   8.57	   8.57
      3	    522	      1	  521.0	   7.61	  10.24
      3	    523	      1	  522.0	   8.38	   9.23
      3	    524	      1	  523.0	   8.51	   8.51
      3	    525	      1	  524.0	   8.52	  11.75
      3	    526	      1	  525.0	   9.23	  11.51
      3	    527	      1	  526.0	   9.82	  11.69
      3	    528	      1	  527.0	  10.33	  15.90
      3	    529	      1	  528.0	  10.96	  11.53
      3	    530	      1	  529.0	  11.22	  12.57
      3	    531	      1	  530.0	  11.60	  12.32
      3	    532	      1	  531.0	  11.87	  15.44
      3	    533	      1	  532.0	  12.35	  21.16
      3	    534	      1	  533.0	  12.90	  17.36
      3	    535	      1	  534.0	  13.36	  14.95
      3	    536	      1	  535.0	  13.67	  16.00
      3	    537	      1	  536.0	  14.01	  19.74
      3	    538	      1	  537.0	  14.45	  26.63
      3	    539	      1	  538.0	  14.93	  26.35
      3	    540	      1	  539.0	  15.39	  23.56
      3	    541	      1	  540.0	  15.81	  20.86
      3	    542	      1	  541.0	  16.17	  26.20
      3	    543	      1	  542.0	  16.58	  31.83
      3	    544	      1	  543.0	  17.04	  31.83
      3	    545	      1	  544.0	  17.48	  31.83
      3	    546	      1	  545.0	  17.91	  31.83
      3	    547	      1	  546.0	  18.32	  31.83
      3	    548	      1	  547.0	  18.73	  31.83
      3	    549	      1	  548.0	  19.12	  31.83
      3	    550	      1	  549.0	  19.50	  31.83
      3	    551	      1	  550.0	  19.88	  31.83
      3	    552	      1	  551.0	  20.24	  31.83
      3	    553	      1	  552.0	  20.58	  31.83
      3	    554	      1	  553.0	  20.91	  31.83
      3	    555	      1	  554.0	  21.22	  31.83
      3	    556	      1	  555.0	  21.52	  31.83
      3	    557	      1	  556.0	  21.82	  31.83
      3	    558	      1	  557.0	  22.10	  31.83
      3	    559	      1	  558.0	  22.37	  31.83
      3	    560	      1	  559.0	  22.64	  31.83
      3	    561	      1	  560.0	  22.89	  31.83
      3	    562	      1	  561.0	  23.14	  31.83
      3	    563	      1	  562.0	  23.38	  31.83
      3	    564	      1	  563.0	  23.61	  31.83
      3	    565	      1	  564.0	  23.83	  31.83
      3	    566	      1	  565.0	  24.05	  31.83
      3	    567	      1	  566.0	  24.26	  31.83
      3	    568	      1	  567.0	  24.47	  31.83
      3	    569	      1	  568.0	  24.67	  31.83
      3	    570	      1	  569.0	  24.87	  31.83
      3	    571	      1	  570.0	  25.06	  31.83
      3	    572	      1	  571.0	  25.25	  31.83
      3	    573	      1	  572.0	  25.43	  31.83
      3	    574	      1	  573.0	  25.61	  31.83
      3	    575	      1	  574.0	  25.78	  31.83
      3	    576	      1	  575.0	  25.95	  31.83
      3	    577	      1	  576.0	  26.11	  31.83
      3	    578	      1	  577.0	  26.28	  31.83
      3	    579	      1	  578.0	  26.44	  31.83
      3	    580	      1	  579.0	  26.59	  31.83
      3	    581	      1	  580.0	  26.74	  31.83
      3	    582	      1	  581.0	  26.89	  31.83
      3	    583	      1	  582.0	  27.04	  31.83
      3	    584	      1	  583.0	  27.18	  31.83
      3	    585	      1	  584.0	  27.32	  31.83
      3	    586	      1	  585.0	  27.46	  31.83
      3	    587	      1	  586.0	  27.59	  31.83
      3	    588	      1	  587.0	  27.72	  31.83
      3	    589	      1	  588.0	  27.85	  31.83
      3	    590	      1	  589.0	  27.98	  31.83
      3	    591	      1	  590.0	  28.10	  31.83
      3	    592	      1	  591.0	  28.22	  31.83
      3	    593	      1	  592.0	  28.34	  31.83
      3	    594	      1	  593.0	  28.45	  31.83
      3	    595	      1	  594.0	  28.57	  31.83
      3	    596	      1	  595.0	  28.68	  31.83
      3	    597	      1	  596.0	  28.79	  31.83
      3	    598	      1	  597.0	  28.90	  31.83
      3	    599	      1	  598.0	  29.00	  31.83
      3	    600	      1	  599.0	  29.10	  31.83
      3	    601	      1	  600.0	  29.21	  31.83
      3	    602	      1	  601.0	  29.31	  31.83
      3	    603	      1	  602.0	  29.40	  31.83
      3	    604	      1	  603.0	  29.50	  31.83
      3	    605	      1	  604.0	  29.60	  31.83
      3	    606	      1	  605.0	  29.69	  31.83
      3	    607	      1	  606.0	  29.78	  31.83
      3	    608	      1	  607.0	  29.87	  31.83
      3	    609	      1	  608.0	  29.96	  31.83
      3	    610	      1	  609.0	  30.04	  31.83
      3	    611	      1	  610.0	  30.13	  30.97
      3	    612	      1	  611.0	  30.17	  30.71
      3	    613	      1	  612.0	  30.19	  31.83
      3	    614	      1	  613.0	  30.28	  31.83
      3	    615	      1	  614.0	  30.36	  31.83
      3	    616	      1	  615.0	  30.44	  31.83
      3	    617	      1	  616.0	  30.52	  31.83
      3	    618	      1	  617.0	  30.59	  31.83
      3	    619	      1	  618.0	  30.67	  31.83
      3	    620	      1	  619.0	  30.74	  31.83
      3	    621	      1	  620.0	  30.82	  31.83
      3	    520	      2	  519.0	   7.61	  10.33
      3	    519	      2	  518.0	   8.99	   9.17
      3	    518	      2	  517.0	   9.43	  11.41
      3	    517	      2	  516.0	  10.45	  11.94
      3	    516	      2	  515.0	  11.29	  11.50
      3	    515	      2	  514.0	  11.65	  12.76
      3	    514	      2	  513.0	  12.32	  15.29
      3	    513	      2	  512.0	  13.18	  23.97
      3	    512	      2	  511.0	  14.20	  31.83
      3	    511	      2	  510.0	  15.24	  31.83
      3	    510	      2	  509.0	  16.22	  31.83
      3	    509	      2	  508.0	  17.17	  31.83
      3	    508	      2	  507.0	  18.04	  24.50
      3	    507	      2	  506.0	  18.77	  20.46
      3	    506	      2	  505.0	  19.26	  20.19
      3	    505	      2	  504.0	  19.65	  20.51
      4	    385	      1	  384.0	   7.79	   8.21
      4	    386	      1	  385.0	   8.18	  10.09
      4	    387	      1	  386.0	   8.83	  11.04
      4	    388	      1	  387.0	   9.45	  13.47
      4	    389	      1	  388.0	  10.11	  21.59
      4	    390	      1	  389.0	  10.80	  26.35
      4	    391	      1	  390.0	  11.46	  17.78
      4	    392	      1	  391.0	  12.03	  17.92
      4	    393	      1	  392.0	  12.57	  31.83
      4	    394	      1	  393.0	  13.16	  31.83
      4	    395	      1	  394.0	  13.72	  31.83
      4	    396	      1	  395.0	  14.26	  31.83
      4	    397	      1	  396.0	  14.78	  31.83
      4	    398	      1	  397.0	  15.29	  31.83
      4	    399	      1	  398.0	  15.78	  31.83
      4	    400	      1	  399.0	  16.25	  31.83
      4	    401	      1	  400.0	  16.71	  31.83
      4	    402	      1	  401.0	  17.15	  31.83
      4	    403	      1	  402.0	  17.56	  31.83
      4	    404	      1	  403.0	  17.96	  31.83
      4	    405	      1	  404.0	  18.35	  27.66
      4	    406	      1	  405.0	  18.70	  27.20
      4	    407	      1	  406.0	  19.03	  31.83
      4	    408	      1	  407.0	  19.40	  31.83
      4	    409	      1	  408.0	  19.77	  31.83
      4	    410	      1	  409.0	  20.13	  31.83
      4	    411	      1	  410.0	  20.47	  31.83
      4	    412	      1	  411.0	  20.81	  31.83
      4	    413	      1	  412.0	  21.12	  31.83
      4	    414	      1	  413.0	  21.43	  31.83
      4	    415	      1	  414.0	  21.72	  31.83
      4	    416	      1	  415.0	  22.01	  31.83
      4	    417	      1	  416.0	  22.28	  31.83
      4	    418	      1	  417.0	  22.55	  31.83
      4	    419	      1	  418.0	  22.81	  31.83
      4	    420	      1	  419.0	  23.06	  31.83
      4	    421	      1	  420.0	  23.30	  31.79
      4	    422	      1	  421.0	  23.53	  29.91
      4	    423	      1	  422.0	  23.75	  31.62
      4	    424	      1	  423.0	  23.97	  31.83
      4	    425	      1	  424.0	  24.19	  30.79
      4	    426	      1	  425.0	  24.39	  28.38
      4	    427	      1	  426.0	  24.56	  28.16
      4	    428	      1	  427.0	  24.72	  28.05
      4	    429	      1	  428.0	  24.87	  27.88
      4	    430	      1	  429.0	  25.02	  27.63
      4	    431	      1	  430.0	  25.15	  25.87
      4	    383	      2	  382.0	   7.79	   8.96
      4	    382	      2	  381.0	   8.86	  10.13
      4	    381	      2	  380.0	   8.75	   8.75
      4	    380	      2	  379.0	   8.84	  11.03
      4	    379	      2	  378.0	   9.97	  10.62
      4	    378	      2	  377.0	  10.62	  12.83
      4	    377	      2	  376.0	  11.55	  12.74
      4	    376	      2	  375.0	  12.24	  14.10
      4	    375	      2	  374.0	  13.00	  18.64
      4	    374	      2	  373.0	  13.95	  30.41
      4	    373	      2	  372.0	  14.96	  31.83
      4	    372	      2	  371.0	  15.95	  31.83
      4	    371	      2	  370.0	  16.91	  31.83
      4	    370	      2	  369.0	  17.84	  31.83
      4	    369	      2	  368.0	  18.73	  31.83
      4	    368	      2	  367.0	  19.61	  31.83
      4	    367	      2	  366.0	  20.47	  31.83
      4	    366	      2	  365.0	  21.31	  31.83
      4	    365	      2	  364.0	  22.14	  31.83
      4	    364	      2	  363.0	  22.95	  31.83
      4	    363	      2	  362.0	  23.74	  31.83
      4	    362	      2	  361.0	  24.52	  31.83
      4	    361	      2	  360.0	  25.28	  31.83
      4	    360	      2	  359.0	  26.04	  31.83
      4	    359	      2	  358.0	  26.80	  31.83
      4	    358	      2	  357.0	  27.56	  31.83
      4	    357	      2	  356.0	  28.29	  31.83
      4	    356	      2	  355.0	  29.04	  31.83
      4	    355	      2	  354.0	  29.79	  31.83
      4	    354	      2	  353.0	  30.53	  31.83
      4	    353	      2	  352.0	  31.27	  31.83
      4	    352	      2	  351.0	  31.83	  31.83
      5	   1148	      1	 1147.0	   7.92	   9.81
      5	   1149	      1	 1148.0	   8.60	   9.21
      5	   1150	      1	 1149.0	   9.00	  21.59
      5	   1151	      1	 1150.0	   9.78	  31.83
      5	   1152	      1	 1151.0	  10.53	  23.60
      5	   1153	      1	 1152.0	  11.20	  15.23
      5	   1154	      1	 1153.0	  11.74	  24.87
      5	   1155	      1	 1154.0	  12.34	  31.83
      5	   1156	      1	 1155.0	  12.93	  26.02
      5	   1157	      1	 1156.0	  13.47	  27.27
      5	   1158	      1	 1157.0	  13.99	  31.83
      5	   1159	      1	 1158.0	  14.53	  31.83
      5	   1160	      1	 1159.0	  15.04	  31.83
      5	   1161	      1	 1160.0	  15.53	  31.83
      5	   1162	      1	 1161.0	  16.02	  31.83
      5	   1163	      1	 1162.0	  16.49	  31.83
      5	   1164	      1	 1163.0	  16.94	  31.83
      5	   1165	      1	 1164.0	  17.35	  26.88
      5	   1166	      1	 1165.0	  17.73	  24.72
      5	   1167	      1	 1166.0	  18.07	  21.92
      5	   1168	      1	 1167.0	  18.34	  21.61
      5	   1169	      1	 1168.0	  18.59	  21.78
      5	   1170	      1	 1169.0	  18.83	  27.78
      5	   1171	      1	 1170.0	  19.17	  31.83
      5	   1172	      1	 1171.0	  19.54	  31.83
      5	   1173	      1	 1172.0	  19.91	  31.83
      5	   1174	      1	 1173.0	  20.27	  31.83
      5	   1175	      1	 1174.0	  20.61	  31.83
      5	   1176	      1	 1175.0	  20.94	  26.38
      5	   1177	      1	 1176.0	  21.18	  22.28
      5	   1146	      2	 1145.0	   7.92	   8.30
      5	   1145	      2	 1144.0	   8.61	  10.17
      5	   1144	      2	 1143.0	   9.66	  10.33
      5	   1143	      2	 1142.0	  10.35	  11.97
      5	   1142	      2	 1141.0	  11.22	  12.69
      5	   1141	      2	 1140.0	  10.93	  10.93
      5	   1140	      2	 1139.0	  11.03	  14.56
      5	   1139	      2	 1138.0	  12.04	  17.28
      5	   1138	      2	 1137.0	  13.04	  17.27
      5	   1137	      2	 1136.0	  13.93	  18.07
      5	   1136	      2	 1135.0	  14.76	  21.11
      5	   1135	      2	 1134.0	  15.63	  21.01
      5	   1134	      2	 1133.0	  16.42	  22.99
      5	   1133	      2	 1132.0	  17.22	  31.83
      5	   1132	      2	 1131.0	  18.10	  28.18
      5	   1131	      2	 1130.0	  18.90	  24.81
      5	   1130	      2	 1129.0	  19.59	  31.83
      5	   1129	      2	 1128.0	  20.39	  31.83
      5	   1128	      2	 1127.0	  21.19	  27.62
      5	   1127	      2	 1126.0	  21.84	  26.90
      5	   1126	      2	 1125.0	  22.44	  28.36
      5	   1125	      2	 1124.0	  23.05	  28.69
      5	   1124	      2	 1123.0	  23.65	  28.81
      5	   1123	      2	 1122.0	  24.22	  28.70
      5	   1122	      2	 1121.0	  24.76	  28.52
      5	   1121	      2	 1120.0	  25.28	  31.83
      5	   1120	      2	 1119.0	  25.87	  31.83
      5	   1119	      2	 1118.0	  26.55	  31.83
      5	   1118	      2	 1117.0	  27.24	  31.83
      5	   1117	      2	 1116.0	  27.94	  31.83
      5	   1116	      2	 1115.0	  28.69	  31.83
      5	   1115	      2	 1114.0	  29.34	  31.83
      6	   1394	      1	 1393.0	   8.43	   8.79
      6	   1395	      1	 1394.0	   8.75	  10.13
      6	   1396	      1	 1395.0	   9.29	  10.57
      6	   1397	      1	 1396.0	   9.74	   9.74
      6	   1398	      1	 1397.0	   9.75	  13.08
      6	   1399	      1	 1398.0	  10.36	  31.83
      6	   1400	      1	 1399.0	  11.06	  23.44
      6	   1401	      1	 1400.0	  11.70	  15.77
      6	   1402	      1	 1401.0	  12.01	  12.01
      6	   1403	      1	 1402.0	  12.01	  19.18
      6	   1404	      1	 1403.0	  12.56	  19.56
      6	   1405	      1	 1404.0	  13.08	  17.84
      6	   1406	      1	 1405.0	  13.54	  17.45
      6	   1407	      1	 1406.0	  13.96	  21.42
      6	   1408	      1	 1407.0	  14.42	  25.22
      6	   1409	      1	 1408.0	  14.90	  26.96
      6	   1410	      1	 1409.0	  15.36	  26.37
      6	   1411	      1	 1410.0	  15.80	  20.68
      6	   1412	      1	 1411.0	  16.16	  21.34
      6	   1413	      1	 1412.0	  16.51	  24.83
      6	   1414	      1	 1413.0	  16.90	  21.94
      6	   1415	      1	 1414.0	  17.23	  21.00
      6	   1416	      1	 1415.0	  17.52	  28.42
      6	   1417	      1	 1416.0	  17.90	  29.64
      6	   1418	      1	 1417.0	  18.27	  27.56
      6	   1419	      1	 1418.0	  18.62	  28.71
      6	   1420	      1	 1419.0	  18.97	  31.83
      6	   1421	      1	 1420.0	  19.33	  31.83
      6	   1422	      1	 1421.0	  19.72	  23.75
      6	   1392	      2	 1391.0	   8.43	   8.88
      6	   1391	      2	 1390.0	   9.12	  10.17
      6	   1390	      2	 1389.0	   9.72	   9.72
      6	   1389	      2	 1388.0	   9.82	  11.80
      6	   1388	      2	 1387.0	  10.79	  15.82
      6	   1387	      2	 1386.0	  11.90	  23.03
      6	   1386	      2	 1385.0	  13.01	  31.83
      6	   1385	      2	 1384.0	  14.10	  31.83
      6	   1384	      2	 1383.0	  15.14	  26.95
      6	   1383	      2	 1382.0	  16.06	  23.44
      6	   1382	      2	 1381.0	  16.89	  27.93
      6	   1381	      2	 1380.0	  17.73	  29.36
      6	   1380	      2	 1379.0	  18.55	  27.80
      6	   1379	      2	 1378.0	  19.32	  22.03
      6	   1378	      2	 1377.0	  19.87	  21.76
      6	   1377	      2	 1376.0	  20.35	  21.88
      6	   1376	      2	 1375.0	  20.80	  22.01
      6	   1375	      2	 1374.0	  21.20	  22.30
      6	   1374	      2	 1373.0	  21.59	  22.69
      6	   1373	      2	 1372.0	  21.98	  22.91
      7	   1699	      1	 1698.0	   8.43	   8.57
      7	   1700	      1	 1699.0	   8.63	  11.02
      7	   1697	      2	 1696.0	   8.43	  10.24
      7	   1696	      2	 1695.0	   9.55	  12.42
      7	   1695	      2	 1694.0	  10.66	  12.63
      7	   1694	      2	 1693.0	  11.56	  13.22
      7	   1693	      2	 1692.0	  12.33	  14.95
      7	   1692	      2	 1691.0	  13.17	  16.37
      7	   1691	      2	 1690.0	  13.99	  16.88
      7	   1690	      2	 1689.0	  14.74	  25.42
      7	   1689	      2	 1688.0	  15.68	  31.83
      7	   1688	      2	 1687.0	  16.65	  31.83
      7	   1687	      2	 1686.0	  17.56	  31.83
      7	   1686	      2	 1685.0	  18.43	  29.73
      7	   1685	      2	 1684.0	  19.22	  25.09
      7	   1684	      2	 1683.0	  19.90	  26.15
      7	   1683	      2	 1682.0	  20.58	  28.21
      7	   1682	      2	 1681.0	  21.26	  27.36
      7	   1681	      2	 1680.0	  21.90	  25.02
      8	    525	      1	  524.0	   8.51	  11.75
      8	    526	      1	  525.0	   9.22	  11.51
      8	    527	      1	  526.0	   9.81	  11.69
      8	    528	      1	  527.0	  10.33	  15.90
      8	    529	      1	  528.0	  10.95	  11.53
      8	    530	      1	  529.0	  11.22	  12.57
      8	    531	      1	  530.0	  11.59	  12.32
      8	    532	      1	  531.0	  11.87	  15.44
      8	    533	      1	  532.0	  12.35	  21.16
      8	    534	      1	  533.0	  12.90	  17.36
      8	    535	      1	  534.0	  13.36	  14.95
      8	    536	      1	  535.0	  13.67	  16.00
      8	    537	      1	  536.0	  14.01	  19.74
      8	    538	      1	  537.0	  14.45	  26.63
      8	    539	      1	  538.0	  14.93	  26.35
      8	    540	      1	  539.0	  15.39	  23.56
      8	    541	      1	  540.0	  15.81	  20.86
      8	    542	      1	  541.0	  16.17	  26.20
      8	    543	      1	  542.0	  16.58	  31.83
      8	    544	      1	  543.0	  17.04	  31.83
      8	    545	      1	  544.0	  17.48	  31.83
      8	    546	      1	  545.0	  17.91	  31.83
      8	    547	      1	  546.0	  18.32	  31.83
      8	    548	      1	  547.0	  18.73	  31.83
      8	    549	      1	  548.0	  19.12	  31.83
      8	    550	      1	  549.0	  19.50	  31.83
      8	    551	      1	  550.0	  19.88	  31.83
      8	    552	      1	  551.0	  20.24	  31.83
      8	    553	      1	  552.0	  20.58	  31.83
      8	    554	      1	  553.0	  20.91	  31.83
      8	    555	      1	  554.0	  21.22	  31.83
      8	    556	      1	  555.0	  21.52	  31.83
      8	    557	      1	  556.0	  21.82	  31.83
      8	    558	      1	  557.0	  22.10	  31.83
      8	    559	      1	  558.0	  22.37	  31.83
      8	    560	      1	  559.0	  22.64	  31.83
      8	    561	      1	  560.0	  22.89	  31.83
      8	    562	      1	  561.0	  23.14	  31.83
      8	    563	      1	  562.0	  23.37	  31.83
      8	    564	      1	  563.0	  23.60	  31.83
      8	    565	      1	  564.0	  23.83	  31.83
      8	    566	      1	  565.0	  24.05	  31.83
      8	    567	      1	  566.0	  24.26	  31.83
      8	    568	      1	  567.0	  24.47	  31.83
      8	    569	      1	  568.0	  24.67	  31.83
      8	    570	      1	  569.0	  24.87	  31.83
      8	    571	      1	  570.0	  25.06	  31.83
      8	    572	      1	  571.0	  25.25	  31.83
      8	    573	      1	  572.0	  25.43	  31.83
      8	    574	      1	  573.0	  25.61	  31.83
      8	    575	      1	  574.0	  25.78	  31.83
      8	    576	      1	  575.0	  25.95	  31.83
      8	    577	      1	  576.0	  26.11	  31.83
      8	    578	      1	  577.0	  26.28	  31.83
      8	    579	      1	  578.0	  26.43	  31.83
      8	    580	      1	  579.0	  26.59	  31.83
      8	    581	      1	  580.0	  26.74	  31.83
      8	    582	      1	  581.0	  26.89	  31.83
      8	    583	      1	  582.0	  27.04	  31.83
      8	    584	      1	  583.0	  27.18	  31.83
      8	    585	      1	  584.0	  27.32	  31.83
      8	    586	      1	  585.0	  27.46	  31.83
      8	    587	      1	  586.0	  27.59	  31.83
      8	    588	      1	  587.0	  27.72	  31.83
      8	    589	      1	  588.0	  27.85	  31.83
      8	    590	      1	  589.0	  27.98	  31.83
      8	    591	      1	  590.0	  28.10	  31.83
      8	    592	      1	  591.0	  28.22	  31.83
      8	    593	      1	  592.0	  28.34	  31.83
      8	    594	      1	  593.0	  28.45	  31.83
      8	    595	      1	  594.0	  28.57	  31.83
      8	    596	      1	  595.0	  28.68	  31.83
      8	    597	      1	  596.0	  28.79	  31.83
      8	    598	      1	  597.0	  28.90	  31.83
      8	    599	      1	  598.0	  29.00	  31.83
      8	    600	      1	  599.0	  29.10	  31.83
      8	    601	      1	  600.0	  29.21	  31.83
      8	    602	      1	  601.0	  29.31	  31.83
      8	    603	      1	  602.0	  29.40	  31.83
      8	    604	      1	  603.0	  29.50	  31.83
      8	    605	      1	  604.0	  29.59	  31.83
      8	    606	      1	  605.0	  29.69	  31.83
      8	    607	      1	  606.0	  29.78	  31.83
      8	    608	      1	  607.0	  29.87	  31.83
      8	    609	      1	  608.0	  29.96	  31.83
      8	    610	      1	  609.0	  30.04	  31.83
      8	    611	      1	  610.0	  30.13	  30.97
      8	    612	      1	  611.0	  30.17	  30.71
      8	    613	      1	  612.0	  30.19	  31.83
      8	    614	      1	  613.0	  30.28	  31.83
      8	    615	      1	  614.0	  30.36	  31.83
      8	    616	      1	  615.0	  30.44	  31.83
