Format,OpenLAP Export
Venue,MIS Endurance 2023
Vehicle,FB24
Driver,OpenLap
Device
Comment
Date,05/10/2023
Time,15:16:51
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


15.925859,0.680000,27.751678,0.000000,24.150599,0.570463,-12.496274,13.779560,18.623941,0.025729,2550463.500000,316.623047,5.449023,1.556864,1.910536,-982.445374,-538.022827,50.047668,-3.748866,-2766.419922,-3748.865234,10.159678,1.250314,1367.371460,10238.824219,4.000000,0.001627,76775.218750,26871.328125
16.398304,0.700000,28.267334,0.000000,23.881485,0.548822,-13.133404,13.112370,18.576817,0.000000,2873948.500000,356.781494,5.344007,1.526859,1.818030,-960.776978,-526.156372,0.000000,-3.727197,-2766.419922,-3727.196777,0.000000,0.000000,0.000000,10243.118164,4.000000,0.001627,76775.218750,26871.328125
16.868973,0.720000,28.725119,0.000000,23.609144,0.529485,-13.642712,12.503398,18.514332,0.000000,3014865.000000,374.275391,5.259783,1.502795,1.733596,-938.920776,-514.187195,0.000000,-3.705341,-2766.419922,-3705.340820,0.000000,0.000000,0.000000,10267.549805,4.000000,0.001627,76775.218750,26871.328125
17.332153,0.740000,28.028177,0.000000,23.361013,0.544977,-13.216372,12.723991,18.371052,0.000000,2915728.250000,361.968231,5.518748,1.576785,1.764181,-919.326172,-503.456451,0.000000,-3.685746,-2766.419922,-3685.746094,0.000000,0.000000,0.000000,10450.717773,4.000000,0.001627,76775.218750,26871.328125
17.792442,0.760000,26.885761,0.000000,23.122223,0.573906,-12.429071,13.264617,18.196604,0.000000,2723983.000000,338.164307,5.910110,1.688603,1.839139,-900.604004,-493.203522,0.000000,-3.667024,-2766.419922,-3667.024170,0.000000,0.000000,0.000000,10695.124023,3.000000,0.001627,76775.218750,26871.328125
18.248655,0.780000,25.703346,0.000000,22.922226,0.610743,-11.179321,13.992963,17.996220,0.000000,2412565.000000,299.503845,6.380477,1.822993,1.940124,-885.061951,-484.692078,0.000000,-3.651482,-2766.419922,-3651.482178,0.000000,0.000000,0.000000,10761.989258,3.000000,0.001627,76775.218750,26871.328125
18.701523,0.800000,24.488079,0.000000,22.754089,0.654077,-9.549776,14.875477,17.774536,0.000000,2002864.250000,248.642242,6.915730,1.975923,2.062485,-872.131348,-477.610840,0.000000,-3.638551,-2766.419922,-3638.551270,0.000000,0.000000,0.000000,10683.048828,3.000000,0.001627,76775.218750,26871.328125
19.154388,0.820000,23.525957,0.000000,22.643272,0.690505,-7.167217,15.635295,17.471373,0.034822,1465308.625000,181.908310,7.352102,2.100600,2.167834,-863.609009,-472.943695,73.576851,-3.630029,-2766.419922,-3630.029053,14.936100,1.659827,1847.829712,10631.020508,3.000000,0.001632,77008.382812,26952.937500
19.607252,0.840000,23.053238,0.000000,22.643272,0.713585,-3.328839,16.157909,17.010683,0.136967,680567.687500,84.487938,7.597310,2.170660,2.240294,-863.609009,-472.943695,289.400391,-3.630029,-2766.419922,-3630.029053,58.748280,6.528612,7268.083496,10631.020508,3.000000,0.001646,77692.320312,27192.312500
20.060118,0.860000,22.733875,0.000000,22.643272,0.729300,0.161191,16.513746,16.528048,0.247066,0.000000,0.000000,7.764261,2.218360,2.289631,-863.609009,-472.943695,522.029480,-3.630029,-2766.419922,-3630.029053,105.971977,11.776514,13110.395508,10631.020508,3.000000,0.001664,78520.312500,27482.107422
